"","Atoll","Island","Treatment","Transect","Area","Family","Species","Function","Structure","Coral_cover","Length","Biomass","Abundance","Seabirds_ha","kg_N_ha_yr"
"1796","Peros_Banhos","Ile_Poule","Rats",4,150,"Acanthuridae","Zebrasoma_desjardinii","Herbivore",3,27.67,19,12.2,66.7,0.22,0.04
"1797","Peros_Banhos","Ile_Poule","Rats",4,150,"Scaridae","Hipposcarus_harid","Herbivore",3,27.67,22,11.3,66.7,0.22,0.04
"1798","Peros_Banhos","Ile_Poule","Rats",4,150,"Scaridae","Hipposcarus_harid","Herbivore",3,27.67,24,14.7,66.7,0.22,0.04
"1799","Peros_Banhos","Ile_Poule","Rats",4,150,"Scaridae","Hipposcarus_harid","Herbivore",3,27.67,20,8.5,66.7,0.22,0.04
"1800","Peros_Banhos","Ile_Poule","Rats",4,150,"Scaridae","Hipposcarus_harid","Herbivore",3,27.67,22,11.3,66.7,0.22,0.04
"1801","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,27.67,17,5.2,66.7,0.22,0.04
"1802","Peros_Banhos","Ile_Poule","Rats",4,150,"Balistidae","Balistapus_undulatus","Invertivore",3,27.67,19,13.6,66.7,0.22,0.04
"1803","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Cheilinus_trilobatus","Invertivore",3,27.67,22,13.7,66.7,0.22,0.04
"1804","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Gomphosus_caeruleus","Invertivore",3,27.67,14,2,66.7,0.22,0.04
"1805","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Thalassoma_hebraicum","Invertivore",3,27.67,14,2.2,66.7,0.22,0.04
"1806","Peros_Banhos","Ile_Poule","Rats",4,150,"Mullidae","Parupeneus_trifasciatus","Invertivore",3,27.67,21,8.6,66.7,0.22,0.04
"1807","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Epibulus_insidiator","Piscivore",3,27.67,19,9.4,66.7,0.22,0.04
"1808","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Thalassoma_quinquevittatum","Piscivore",3,27.67,11,1.2,66.7,0.22,0.04
"1809","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Thalassoma_quinquevittatum","Piscivore",3,27.67,12,1.6,66.7,0.22,0.04
"1810","Peros_Banhos","Ile_Poule","Rats",4,150,"Labridae","Thalassoma_quinquevittatum","Piscivore",3,27.67,11,1.2,66.7,0.22,0.04
"1811","Peros_Banhos","Ile_Poule","Rats",4,150,"Lutjanidae","Lutjanus_kasmira","Piscivore",3,27.67,22,12.6,66.7,0.22,0.04
"1812","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Chaetodontidae","Chaetodon_trifasciatus","Corallivore",3,6.33,12,3.4,66.7,3701.81,424.83
"1813","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,12,3.1,66.7,3701.81,424.83
"1814","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,13,4,66.7,3701.81,424.83
"1815","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,13,4,66.7,3701.81,424.83
"1816","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1817","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,15,6.1,66.7,3701.81,424.83
"1818","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1819","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1820","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1821","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1822","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1823","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1824","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1825","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1826","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,13,4,66.7,3701.81,424.83
"1827","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,13,4,66.7,3701.81,424.83
"1828","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1829","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,6.33,8,2.4,166.7,3701.81,424.83
"1830","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,6.33,9,3.3,166.7,3701.81,424.83
"1831","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,6.33,9,3.3,166.7,3701.81,424.83
"1832","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,6.33,8,2.4,166.7,3701.81,424.83
"1833","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,6.33,6,1.1,166.7,3701.81,424.83
"1834","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,6,8.8,166.7,3701.81,424.83
"1835","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,6,8.8,166.7,3701.81,424.83
"1836","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,8,19.5,166.7,3701.81,424.83
"1837","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,7,13.5,166.7,3701.81,424.83
"1838","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,7,13.5,166.7,3701.81,424.83
"1839","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,6,8.8,166.7,3701.81,424.83
"1840","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,7,13.5,166.7,3701.81,424.83
"1841","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,8,19.5,166.7,3701.81,424.83
"1842","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,8,19.5,166.7,3701.81,424.83
"1843","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,7,13.5,166.7,3701.81,424.83
"1844","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,7,13.5,166.7,3701.81,424.83
"1845","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,7,13.5,166.7,3701.81,424.83
"1846","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,8,19.5,166.7,3701.81,424.83
"1847","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,8,19.5,166.7,3701.81,424.83
"1848","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,7,13.5,166.7,3701.81,424.83
"1849","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,8,19.5,166.7,3701.81,424.83
"1850","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,6.33,6,8.8,166.7,3701.81,424.83
"1851","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Naso_lituratus","Herbivore",3,6.33,22,14.3,66.7,3701.81,424.83
"1852","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Scaridae","Chlorurus_sordidus","Herbivore",3,6.33,37,71.6,66.7,3701.81,424.83
"1853","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,6.33,37,71.6,66.7,3701.81,424.83
"1854","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,6.33,42,103.8,66.7,3701.81,424.83
"1855","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,6.33,39,83.5,66.7,3701.81,424.83
"1856","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,6.33,14,4.2,66.7,3701.81,424.83
"1857","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,6.33,14,4.2,66.7,3701.81,424.83
"1858","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,6.33,15,5.2,66.7,3701.81,424.83
"1859","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,6.33,15,5.2,66.7,3701.81,424.83
"1860","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,6.33,16,6.3,66.7,3701.81,424.83
"1861","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,6.33,14,4.2,66.7,3701.81,424.83
"1862","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,6.33,15,5.2,66.7,3701.81,424.83
"1863","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1864","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",3,6.33,14,5,66.7,3701.81,424.83
"1865","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Scaridae","Scarus_niger","Herbivore",3,6.33,38,86.4,66.7,3701.81,424.83
"1866","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Scaridae","Scarus_niger","Herbivore",3,6.33,29,37,66.7,3701.81,424.83
"1867","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Scaridae","Scarus_rubroviolaceus","Herbivore",3,6.33,39,83.5,66.7,3701.81,424.83
"1868","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Labridae","Halichoeres_hortulanus","Invertivore",3,6.33,12,1.6,66.7,3701.81,424.83
"1869","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Labridae","Halichoeres_marginatus","Invertivore",3,6.33,13,2.2,66.7,3701.81,424.83
"1870","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Labridae","Hemigymnus_fasciatus","Invertivore",3,6.33,15,4.4,66.7,3701.81,424.83
"1871","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Labridae","Labroides_dimidiatus","Invertivore",3,6.33,10,0.6,66.7,3701.81,424.83
"1872","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,6.33,12,1.8,66.7,3701.81,424.83
"1873","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,6.33,13,2.3,66.7,3701.81,424.83
"1874","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,6.33,11,1.4,66.7,3701.81,424.83
"1875","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Chaetodontidae","Chaetodon_guttatissimus","Mixed-diet",3,6.33,11,2.2,66.7,3701.81,424.83
"1876","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Holocentridae","Myripristis_vittata","Piscivore",3,6.33,19,14.7,66.7,3701.81,424.83
"1877","Great_Chagos_Bank","Middle_Brother","No_rats",1,150,"Holocentridae","Myripristis_vittata","Piscivore",3,6.33,19,14.7,66.7,3701.81,424.83
"1878","Great_Chagos_Bank","Middle_Brother","No_rats",1,60,"Pomacentridae","Amblyglyphidodon_leucogaster","Planktivore",3,6.33,9,2.6,166.7,3701.81,424.83
"1879","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Chaetodontidae","Chaetodon_trifasciatus","Corallivore",2,40.33,0,0,0,3701.81,424.83
"1880","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1881","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1882","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1883","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1884","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1885","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1886","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,13,4,66.7,3701.81,424.83
"1887","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,13,4,66.7,3701.81,424.83
"1888","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1889","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,13,4,66.7,3701.81,424.83
"1890","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Ctenochaetus_striatus","Herbivore",3,40.33,13,4,66.7,3701.81,424.83
"1891","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1892","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1893","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1894","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1895","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,7,1.7,166.7,3701.81,424.83
"1896","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1897","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,9,3.3,166.7,3701.81,424.83
"1898","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1899","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,9,3.3,166.7,3701.81,424.83
"1900","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,9,3.3,166.7,3701.81,424.83
"1901","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1902","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1903","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1904","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1905","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1906","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,9,3.3,166.7,3701.81,424.83
"1907","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,7,1.7,166.7,3701.81,424.83
"1908","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1909","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,9,3.3,166.7,3701.81,424.83
"1910","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1911","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Plectroglyphidodon_lacrymatus","Herbivore",3,40.33,8,2.4,166.7,3701.81,424.83
"1912","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,9,27.1,166.7,3701.81,424.83
"1913","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1914","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1915","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1916","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1917","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1918","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1919","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,9,27.1,166.7,3701.81,424.83
"1920","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1921","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1922","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1923","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,8,19.5,166.7,3701.81,424.83
"1924","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,7,13.5,166.7,3701.81,424.83
"1925","Great_Chagos_Bank","Middle_Brother","No_rats",2,60,"Pomacentridae","Pomacentrus_indicus","Herbivore",3,40.33,7,13.5,166.7,3701.81,424.83
"1926","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Chlorurus_sordidus","Herbivore",3,40.33,21,13.6,66.7,3701.81,424.83
"1927","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Chlorurus_sordidus","Herbivore",3,40.33,17,7.3,66.7,3701.81,424.83
"1928","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,40.33,42,103.8,66.7,3701.81,424.83
"1929","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,40.33,33,51.2,66.7,3701.81,424.83
"1930","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Chlorurus_strongylocephalus","Herbivore",3,40.33,34,55.9,66.7,3701.81,424.83
"1931","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,40.33,14,4.2,66.7,3701.81,424.83
"1932","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,40.33,14,4.2,66.7,3701.81,424.83
"1933","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,40.33,13,3.4,66.7,3701.81,424.83
"1934","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,40.33,12,2.7,66.7,3701.81,424.83
"1935","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,40.33,14,4.2,66.7,3701.81,424.83
"1936","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Acanthurus_leucosternon","Herbivore",3,40.33,14,4.2,66.7,3701.81,424.83
"1937","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Acanthurus_lineatus","Herbivore",3,40.33,16,4.1,66.7,3701.81,424.83
"1938","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Zebrasoma_desjardinii","Herbivore",3,40.33,23,21.5,66.7,3701.81,424.83
"1939","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Zebrasoma_desjardinii","Herbivore",3,40.33,17,8.8,66.7,3701.81,424.83
"1940","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",3,40.33,14,5,66.7,3701.81,424.83
"1941","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",3,40.33,12,3.1,66.7,3701.81,424.83
"1942","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",3,40.33,13,4,66.7,3701.81,424.83
"1943","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Zebrasoma_scopas","Herbivore",3,40.33,12,3.1,66.7,3701.81,424.83
"1944","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,40.33,33,55.5,66.7,3701.81,424.83
"1945","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,40.33,24,20.4,66.7,3701.81,424.83
"1946","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,40.33,19,9.8,66.7,3701.81,424.83
"1947","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Scaridae","Scarus_niger","Herbivore",3,40.33,25,23.2,66.7,3701.81,424.83
"1948","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Labridae","Gomphosus_caeruleus","Invertivore",3,40.33,12,1.3,66.7,3701.81,424.83
"1949","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,40.33,17,5.2,66.7,3701.81,424.83
"1950","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Labridae","Thalassoma_hardwicke","Invertivore",3,40.33,15,3.6,66.7,3701.81,424.83
"1951","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Pomacanthidae","Apolemichthys_trimaculatus","Invertivore",3,40.33,17,1.5,66.7,3701.81,424.83
"1952","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Ostraciidae","Ostracion_meleagris","Mixed-diet",3,40.33,18,12,66.7,3701.81,424.83
"1953","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Lutjanidae","Macolor_niger","Piscivore",3,40.33,19,6.6,66.7,3701.81,424.83
"1954","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Lutjanidae","Lutjanus_bohar","Piscivore",3,40.33,26,22.3,66.7,3701.81,424.83
"1955","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Serranidae","Cephalopholis_argus","Piscivore",3,40.33,27,23.4,66.7,3701.81,424.83
"1956","Great_Chagos_Bank","Middle_Brother","No_rats",2,150,"Acanthuridae","Naso_hexacanthus","Planktivore",3,40.33,22,19.2,66.7,3701.81,424.83
"1957","Great_Chagos_Bank","Middle_Brother","No_rats",3,150,"Chaetodontidae","Chaetodon_trifasciatus","Corallivore",2,23.67,12,3.4,66.7,3701.81,424.83
"1958","Great_Chagos_Bank","Middle_Brother","No_rats",3,150,"Chaetodontidae","Chaetodon_trifasciatus","Corallivore",2,23.67,10,2,66.7,3701.81,424.83
"1959","Great_Chagos_Bank","Middle_Brother","No_rats",3,150,"Chaetodontidae","Chaetodon_trifasciatus","Corallivore",2,23.67,12,3.4,66.7,3701.81,424.83
